FileID,Filename,N K,Nerr K,Nth K,Nbec K,N0 K,N1 K,N2 K,N3 K,N4 K,N5 K,OD K,sx K,sxerr K,sy K,syerr K,s1x K,s1xerr K,s1y K,s1yerr K,s2x K,s2xerr K,s2y K,s2yerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,m1x K,m1xerr K,m1y K,m1yerr K,m2x K,m2xerr K,m2y K,m2yerr K,m3x K,m3xerr K,m3y K,m3yerr K,m4x K,m4xerr K,m4y K,m4yerr K,m5x K,m5xerr K,m5y K,m5yerr K,T K,Terr K,T1 K,T1err K,sigma K,params K,N Rb,Nerr Rb,Nth Rb,Nbec Rb,N0 Rb,N1 Rb,N2 Rb,N3 Rb,N4 Rb,N5 Rb,OD Rb,ODerr Rb,sx Rb,sxerr Rb,sy Rb,syerr Rb,s1x Rb,s1xerr Rb,s1y Rb,s1yerr Rb,s2x Rb,s2xerr Rb,s2y Rb,s2yerr Rb,rx Rb,rxerr Rb,ry Rb,ryerr Rb,mx Rb,mxerr Rb,my Rb,myerr Rb,m1x Rb,m1xerr Rb,m1y Rb,m1yerr Rb,m2x Rb,m2xerr Rb,m2y Rb,m2yerr Rb,m3x Rb,m3xerr Rb,m3y Rb,m3yerr Rb,m4x Rb,m4xerr Rb,m4y Rb,m4yerr Rb,m5x Rb,m5xerr Rb,m5y Rb,m5yerr Rb,T Rb,Terr Rb,T1 Rb,T1err Rb,sigma Rb,params Rb,dynamic [N_Rb/(N_K)] {*},dynamic 2,dynamic 3,dynamic 4,user (fesh) {*},user2 (time) {*},user3,Omit,Remark,masked
148,20220111-Rb_K_m_20_11_01-0148,8.4252777133792698,0.15140672227406837,,,,,,,,,0.064836672058549996,59.936143811092755,0.62747504711151125,96.847221133526858,1.01389781832695,,,,,,,,,,,,,274.44958922580162,0.160647,644.12575254498233,0.259581,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.008466333652435978,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,96.684991299536037,0.36421621749343963,,,,,,,,,0.63260499589433594,0.00135062,82.586641853541465,0.18123907372355461,85.559328766402999,0.18777034580707549,,,,,,,,,,,,,827.63059160587795,0.0464008,814.62380544762243,0.048071,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019104717701323621,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,11.475585089142058,,,,2.990000e+01,1.350000e+01,,True,,False
149,20220111-Rb_K_m_20_11_01-0149,7.9082515650034599,0.15672137761761976,,,,,,,,,0.064609278823093308,56.531246367826263,0.65225881636142724,96.718482488553519,1.1159387469291686,,,,,,,,,,,,,274.25964127701889,0.167307,636.54637479247299,0.286244,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0090411202468200676,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,103.0823281683178,0.36391272374383643,,,,,,,,,0.63534662262617914,0.00126951,87.241220198333338,0.17952840775251389,85.981000166609249,0.17695887684822081,,,,,,,,,,,,,831.11029360535804,0.0458737,812.2463831715113,0.045211,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018501956732683598,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,13.034781117041097,,,,2.990000e+01,1.400000e+01,,True,,False
150,20220111-Rb_K_m_20_11_01-0150,4.6860520647224524,0.12318576504852126,,,,,,,,,0.054699168317387969,53.94472476196119,0.82333379387855521,70.939783189387555,1.0827208280563354,,,,,,,,,,,,,272.66038288273705,0.213013,632.00409757097134,0.280122,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0085439722114364642,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,99.413177051334799,0.34676045384089255,,,,,,,,,0.69445967280733711,0.00137479,79.297839068994634,0.1610296368598938,83.461521965945821,0.1694891259074211,,,,,,,,,,,,,820.34305110012997,0.041311,811.7113318182586,0.0434801,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018820392973460793,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,21.214697506188056,,,,2.990000e+01,1.450000e+01,,True,,False
151,20220111-Rb_K_m_20_11_01-0151,6.3581413545241858,0.20595558771029038,,,,,,,,,0.075225885321138955,48.304895074063552,0.90838892757892609,78.15993331826094,1.4698226392269134,,,,,,,,,,,,,267.71094548442034,0.235079,627.20625365314584,0.38037,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.014383991402432459,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,96.793499148836403,0.44338710205840942,,,,,,,,,0.60151705764519126,0.00155983,82.778925574658686,0.22101728469133375,89.8729895396649,0.23998114019632338,,,,,,,,,,,,,816.89893813482593,0.056489,804.60879330877799,0.0613301,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.022639670970748378,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,15.223552568544614,,,,2.990000e+01,1.500000e+01,,True,,False
152,20220111-Rb_K_m_20_11_01-0152,4.0015414486864334,0.21683740639113377,,,,,,,,,0.018000047632278197,71.602981865987033,2.2799097180366514,138.68676204581271,4.414741802215576,,,,,,,,,,,,,272.64542903219291,0.568179,633.23051673304531,1.1005,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0091014735457147378,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,108.47076164636266,0.3943498855039948,,,,,,,,,0.71326247876913695,0.00146984,81.086051274171595,0.17172259092330933,86.709741246944247,0.18364389836788175,,,,,,,,,,,,,817.23183635330531,0.0439726,803.38825397286007,0.0470224,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.020739401928461305,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,27.107244305058948,,,,2.990000e+01,1.550000e+01,,True,,False
153,20220111-Rb_K_m_20_11_01-0153,22.43157936072857,0.21470941167347529,,,,,,,,,0.1232308570733473,72.384364353370685,0.40545868128538132,112.33318440007548,0.62922491133213043,,,,,,,,,,,,,268.29835463398001,0.102342,618.99385153624837,0.158825,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010046332682579347,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,45.174247799450775,0.34561071656553077,,,,,,,,,0.32312506592257528,0.00140371,73.51125864369584,0.32734671980142593,87.925966903141287,0.39154943227767941,,,,,,,,,,,,,811.41895472904855,0.0840382,804.87031606707342,0.100517,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018990331366719123,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,2.0138683537610493,,,,2.990000e+01,1.600000e+01,,,,False
154,20220111-Rb_K_m_20_11_01-0154,17.078041525387508,0.20881380009496001,,,,,,,,,0.099983447895059821,68.938083176901358,0.49275764226913449,110.67848462367169,0.79114207923412316,,,,,,,,,,,,,262.05926641767883,0.124787,626.41625225711562,0.200342,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010108799878334343,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,48.541394091425801,0.32259549196253001,,,,,,,,,0.35471463661561475,0.0013391,71.532844545907594,0.27664742916822432,88.446035566612039,0.34206632077693938,,,,,,,,,,,,,810.91746165849258,0.0710652,805.54269639766051,0.0878678,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017923622975562679,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,2.8423279109180157,,,,2.990000e+01,1.650000e+01,,,,False
155,20220111-Rb_K_m_20_11_01-0155,8.0759421287966031,0.19462890814333419,,,,,,,,,0.056467427395636843,69.372725806471536,0.97502164840698236,92.091360446933095,1.2943429052829742,,,,,,,,,,,,,268.39414658532922,0.248792,636.06316403495157,0.330268,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010350256000940654,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,52.295866244131091,0.3625476038009009,,,,,,,,,0.38549098810152277,0.00151837,75.064316487331212,0.30280728489160535,83.554592961454262,0.33707162290811538,,,,,,,,,,,,,811.91203732347492,0.0778058,808.4423128239431,0.0866061,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.02023474317029763,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.4755127525813148,,,,2.990000e+01,1.700000e+01,,,,False
156,20220111-Rb_K_m_20_11_01-0156,11.451677549404184,0.17639316337034941,,,,,,,,,0.081507718454140343,68.054355196541223,0.61120538115501399,92.220378994748202,0.82825609743595119,,,,,,,,,,,,,265.35731850391733,0.156062,633.8807050337789,0.211479,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0094685452679306881,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,50.476309663016345,0.30073735038874616,,,,,,,,,0.34642248844627044,0.00117099,77.371238902500366,0.26841548532247544,87.066823212604604,0.30206482559442521,,,,,,,,,,,,,814.71273301117594,0.0688245,803.13833851461743,0.0774491,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.016172947666909625,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.407765538739131,,,,2.990000e+01,1.750000e+01,,,,False
157,20220111-Rb_K_m_20_11_01-0157,15.152827118873288,0.3024900702797691,,,,,,,,,0.096921478615712042,62.341317514506123,0.72661261558532708,112.02375161051299,1.3056774139404297,,,,,,,,,,,,,270.32684294107281,0.184744,645.63289111526331,0.331974,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01534824406579903,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,51.36163176260682,0.43540889598195387,,,,,,,,,0.36443733389327809,0.00175396,78.635643338081678,0.388038831949234,82.86044066386377,0.40889252722263336,,,,,,,,,,,,,827.10872482266791,0.0995936,817.25733852119947,0.104944,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.023824376840666149,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,3.3895741936258488,,,,2.990000e+01,1.800000e+01,,,,False
158,20220111-Rb_K_m_20_11_01-0158,22.168958487230036,0.21587788773678054,,,,,,,,,0.1269311068397333,64.73970351234712,0.36868429630994792,120.50885742435047,0.68627134561538694,,,,,,,,,,,,,277.46080231547762,0.0932575,646.54300718639672,0.173593,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010327075188702314,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,56.532043582993836,0.29865777146751321,,,,,,,,,0.42390643167207109,0.00127276,77.973231507003874,0.23966404348611831,79.073302332730847,0.24304839968681335,,,,,,,,,,,,,822.88084068266289,0.0616082,821.31159217140237,0.0624774,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.016817217864102223,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,2.5500541045064402,,,,2.990000e+01,1.850000e+01,,,,False
159,20220111-Rb_K_m_20_11_01-0159,4.6804585725712284,0.15088778468441144,,,,,,,,,0.046322869847354217,58.780135523525608,1.1014439165592194,76.784722135589121,1.4388196408748626,,,,,,,,,,,,,274.7221633459572,0.283974,634.1361651112278,0.370956,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0096138486845227487,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,66.334360501243765,0.30097008984143503,,,,,,,,,0.51605579786838873,0.00133158,75.359541137199344,0.19886846169829367,78.859563776092628,0.20810585692524908,,,,,,,,,,,,,824.46750367557888,0.051171,816.43383860665654,0.0535477,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017273585316900431,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,14.172619941554727,,,,2.990000e+01,1.900000e+01,,True,,False
160,20220111-Rb_K_m_20_11_01-0160,11.145454997249532,0.15243479532598367,,,,,,,,,0.093624945672325099,64.734781114909424,0.51533787250518792,82.144973146292386,0.65393586158752437,,,,,,,,,,,,,276.94116736387627,0.132296,631.57287270491042,0.167876,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0089219673217709617,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,62.998090154313715,0.33357696804963366,,,,,,,,,0.46195742819721292,0.00138959,76.191696676288885,0.23477049097418784,82.750097612759106,0.2549803525209427,,,,,,,,,,,,,827.02711368327391,0.0603125,819.15993014521018,0.065504,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018567045808297686,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.6523569625340864,,,,2.990000e+01,1.950000e+01,,,,False
161,20220111-Rb_K_m_20_11_01-0161,214.55623599673919,12.518892164898606,,,,,,,,,38.920944738866332,5.5875754527401202,0.28034140765666959,44.07038244566882,0.94298078119754791,,,,,,,,,,,,,373.81222511569263,0.0907885,530.85333051947896,0.247838,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.9077850307919211,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,76.107182757900233,0.36837187004657945,,,,,,,,,0.46074499776923133,0.00126164,85.498355633961253,0.24127840548753737,89.321906851684375,0.25209318697452543,,,,,,,,,,,,,830.62923788068304,0.0616097,820.22314298884157,0.0643649,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018552944272583218,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,0.3547190432584626,,,,2.990000e+01,2.000000e+01,,True,,False
162,20220111-Rb_K_m_20_11_01-0162,21.116413708156227,0.16406023134279016,,,,,,,,,0.16426556124554306,63.595046395164509,0.28780872374773026,90.294813136961793,0.40864210575819016,,,,,,,,,,,,,273.72317642134692,0.0737113,635.32113479222141,0.104658,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0092257641011485383,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,64.532828797741942,0.29365123328714304,,,,,,,,,0.52708676838807911,0.00136514,71.820200855467434,0.19000668451189995,78.813879242277125,0.20850960314273834,,,,,,,,,,,,,821.72991338080442,0.0489507,821.4202737104946,0.0537174,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017283130481065268,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,3.0560506007142729,,,,2.990000e+01,0.000000e+00,,,,False
163,20220111-Rb_K_m_20_11_01-0163,12.390452819831049,0.14600805567984898,,,,,,,,,0.10275525339167277,61.317089000641076,0.42062218934297557,87.844397193501365,0.60259303450584412,,,,,,,,,,,,,272.20528649660224,0.10794,632.55553171653014,0.154637,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.008488943842020074,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,67.316299791842482,0.29176186203741389,,,,,,,,,0.55917893894576864,0.00137982,72.415502072383973,0.18245416283607482,76.857917860439969,0.19364737942814825,,,,,,,,,,,,,824.79501834809719,0.0470241,807.06566012999576,0.0499089,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017322215014319894,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.4329168409488666,,,,2.990000e+01,5.000000e-01,,,,False
164,20220111-Rb_K_m_20_11_01-0164,11.868850502431204,0.16843475177020589,,,,,,,,,0.095456074916911826,65.709800107379294,0.54300410747528072,84.525430806332139,0.69849134683609004,,,,,,,,,,,,,271.0134675017469,0.139217,629.46187262663318,0.179081,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0096377359617845128,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,60.039607798883246,0.31872308756852169,,,,,,,,,0.39001371690387815,0.00117326,80.973548091803195,0.25042443722486496,87.895274392173349,0.27185728698968886,,,,,,,,,,,,,814.38621983985138,0.0641024,807.9741534057963,0.0695819,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.016655913218477529,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.0585865738712261,,,,2.990000e+01,1.000000e+00,,,,False
165,20220111-Rb_K_m_20_11_01-0165,10.778327457416392,0.15603420657796011,,,,,,,,,0.089723488986321293,57.100150238897342,0.48118389546871182,93.97674996713009,0.7919425785541534,,,,,,,,,,,,,272.74320782079263,0.123495,621.45917211983533,0.203251,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0090896882327830258,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,66.344027529048347,0.29769540865021865,,,,,,,,,0.55626200270715553,0.00142128,72.031012010608066,0.18787627592682837,76.55149063167201,0.19966771528124808,,,,,,,,,,,,,818.93221794079034,0.0484324,811.93061530075568,0.0514719,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017759706369381439,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.1553174916204743,,,,2.990000e+01,1.500000e+00,,,,False
166,20220111-Rb_K_m_20_11_01-0166,18.764218124113608,0.26279894573348356,,,,,,,,,0.15690873778338088,64.379544231815032,0.52484063804149628,82.975121691549973,0.67643732726573946,,,,,,,,,,,,,270.43167782973791,0.134717,616.64288014593831,0.17363,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.015345205043885394,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,64.064855767041706,0.388716819640122,,,,,,,,,0.48288353863217742,0.00166531,76.782666769079128,0.2710404798388481,79.884954313526961,0.28199600130319596,,,,,,,,,,,,,819.11407952645754,0.0696839,801.98610633440387,0.0724994,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.021947204983239016,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,3.4142033173614066,,,,2.990000e+01,2.000000e+00,,,,False
167,20220111-Rb_K_m_20_11_01-0167,13.335535680653072,0.17877206077830521,,,,,,,,,0.10841366529008098,61.361452501886298,0.47894859015941615,89.545395473569585,0.69893499910831447,,,,,,,,,,,,,268.90745577575666,0.122834,630.75363025239346,0.179253,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010286784263542228,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,70.929622181677772,0.30514008903707268,,,,,,,,,0.56806828770067297,0.00139052,73.543897419299199,0.18397308439016341,78.493047405148147,0.19635626301169395,,,,,,,,,,,,,815.60243534331028,0.0473739,802.12162929389319,0.0505619,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01777808706594455,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.3188431181344331,,,,2.990000e+01,2.500000e+00,,,,False
168,20220111-Rb_K_m_20_11_01-0168,18.557031369841944,0.18794979168852763,,,,,,,,,0.13150755723662502,65.230587351524463,0.38523776382207869,96.631551824130383,0.57068704664707182,,,,,,,,,,,,,268.10675386214911,0.0983477,640.11174765938426,0.145691,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010065849020416897,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,72.679731190487189,0.30810031571254903,,,,,,,,,0.5330227855016294,0.00128363,76.281360809744029,0.18817552179098129,82.641813093909462,0.20386763289570808,,,,,,,,,,,,,822.51443888976405,0.0483426,812.66588709294706,0.0523734,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017150220380504566,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,3.9165602375713515,,,,2.990000e+01,3.000000e+00,,,,False
169,20220111-Rb_K_m_20_11_01-0169,12.529445240810427,0.26156154864485193,,,,,,,,,0.090288614515916021,60.752710116363872,0.7393821001052856,102.03417313564606,1.2417892217636108,,,,,,,,,,,,,269.3353584414333,0.188871,632.22596979473758,0.317209,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.014131583030115758,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,68.759315871253662,0.35401369551208761,,,,,,,,,0.45567173455138554,0.00133004,78.847706448817306,0.23645869120955465,88.479186879632962,0.2653587579727173,,,,,,,,,,,,,814.91719445507283,0.0605647,801.84995188159678,0.0679628,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018693933958843844,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.4878180597568251,,,,2.990000e+01,3.500000e+00,,,,False
